"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,29247,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,30849,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,30032,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,26758,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,24908,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,17011,"B","Break"
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,18846,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,14454,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,14404,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,14609,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,16433,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,16854,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,18219,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,20145,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,20796,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,25369,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,28006,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,28204,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,32772,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,33703,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,35694,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,35707,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,30059,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,33412,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,37195,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,38255,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,40246,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,42942,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,41018,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,45171,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,54905,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,60803,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,69630,,
"LTU","Lithuania","T-GOODS-TOT-INLD","Total inland freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,71368,,
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","T-GOODS-IW-TOT","Inland waterways freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"MNE","Montenegro, Republic of","T-GOODS-RD-OWN","Road freight transport on own account","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,28,,
"MNE","Montenegro, Republic of","T-GOODS-RD-OWN","Road freight transport on own account","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,60,,
"MNE","Montenegro, Republic of","T-GOODS-RD-OWN","Road freight transport on own account","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,65,,
"MNE","Montenegro, Republic of","T-GOODS-RD-OWN","Road freight transport on own account","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,57,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,149,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,170,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,164,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,164,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,144,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,123,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,98,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,37,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,0,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,6,"B","Break"
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,13,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,12,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,36,,
"MKD","North Macedonia","T-GOODS-PP-TOT","Pipelines transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,41,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,534520,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,571750,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,812570,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,1062238,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,1097200,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,1157555,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,1209090,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,1263200,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,1304950,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,1310620,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,1326990,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,1256010,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,1291030,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,1377050,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,1469410,,
"CHN","China","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,1565840,,
